id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1479169520656961539,1479169520656961539,2022-01-06 16:14:30 Hora Padrão de Buenos Aires,2022-01-06,16:14:30,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,"Parabéns ao prefeito de Natal, @alvarodiasrn, e aos vereadores, pela agilidade na aprovação da lei que simplifica licenciamentos para a chegada do #5G. Vamos reduzir a burocracia e acelerar a chegada da tecnologia na capital potiguar.  🚀🚀",pt,"[{'screen_name': 'alvarodiasrn', 'name': 'álvaro dias', 'id': '171145924'}]",[],[],4,23,217,['5g'],[],https://twitter.com/fabiofaria/status/1479169520656961539,False,,0,,,,,,,,[],,,,
1479158343679852546,1479158343679852546,2022-01-06 15:30:05 Hora Padrão de Buenos Aires,2022-01-06,15:30:05,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,"Primeiro TBT do ano! Dia de relembrar a visita ao Centro de Operações Espaciais (COPE), onde fica a estrutura de trabalho com o Satélite Geoestacionário de Defesa e Comunicações Estratégicas (SGDC), que leva internet gratuita e de qualidade aos brasileiros. 📡🇧🇷  https://t.co/rBPzOjKoUU",pt,[],[],['https://pbs.twimg.com/media/FIcGqeOXIAMqdsN.jpg'],14,18,199,[],[],https://twitter.com/fabiofaria/status/1479158343679852546,False,,1,https://pbs.twimg.com/media/FIcGqeOXIAMqdsN.jpg,,,,,,,[],,,,
1479115376021565451,1479115376021565451,2022-01-06 12:39:20 Hora Padrão de Buenos Aires,2022-01-06,12:39:20,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,"O PR @jairbolsonaro acaba de lançar, pelo @minsaude, o Cuida Mais Brasil, programa que vai fortalecer o atendimento materno-infantil no nosso #SUS. Serão repassados R$ 194 milhões em investimentos para atuação de médicos pediatras e ginecologistas-obstetras. 🇧🇷👏🏼",pt,"[{'screen_name': 'jairbolsonaro', 'name': 'jair m. bolsonaro', 'id': '128372940'}, {'screen_name': 'minsaude', 'name': 'ministério da saúde', 'id': '37717107'}]",[],[],46,242,1442,['sus'],[],https://twitter.com/fabiofaria/status/1479115376021565451,False,,0,,,,,,,,[],,,,
1479114397192626180,1479114397192626180,2022-01-06 12:35:27 Hora Padrão de Buenos Aires,2022-01-06,12:35:27,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,Qual a opinião de vcs sobre esse post?  https://t.co/mqYkYR7RrH,pt,[],[],['https://pbs.twimg.com/media/FIbetCRVUAIR_bx.jpg'],107,172,915,[],[],https://twitter.com/fabiofaria/status/1479114397192626180,False,,1,https://pbs.twimg.com/media/FIbetCRVUAIR_bx.jpg,,,,,,,[],,,,
1478824821630906377,1478824821630906377,2022-01-05 17:24:47 Hora Padrão de Buenos Aires,2022-01-05,17:24:47,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,Esteja com quem te incentive a vencer! 💪👏  https://t.co/0kR44R8cXl,pt,[],[],[],49,297,1728,[],[],https://twitter.com/fabiofaria/status/1478824821630906377,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1478824645725937664/pu/img/41BZ9vEqTrHj5fMg.jpg,,,,,,,[],,,,
1478766204210798598,1478766204210798598,2022-01-05 13:31:51 Hora Padrão de Buenos Aires,2022-01-05,13:31:51,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,"O PT quer esconder o legado Dilma, mas ele vai aparecer na campanha pra refrescar a memória dos Brasileiros… ✅",pt,[],[],[],79,684,2780,[],[],https://twitter.com/fabiofaria/status/1478766204210798598,False,https://twitter.com/thettinvestor/status/1478727026337099778,0,,,,,,,,[],,,,
1478399756196007940,1478399756196007940,2022-01-04 13:15:43 Hora Padrão de Buenos Aires,2022-01-04,13:15:43,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,"A força de viver que Deus nos dá para que possamos cuidar de nossos filhos é algo extraordinário. Esse vídeo é emocionante pq é muito verdadeiro, só quem tem filho sabe o amor de um Pai.  https://t.co/8XC4Txy9x0",pt,[],[],[],74,598,2761,[],[],https://twitter.com/fabiofaria/status/1478399756196007940,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1478399711291846666/pu/img/HCfxl8nOW65355JP.jpg,,,,,,,[],,,,
1478380898735243271,1478380898735243271,2022-01-04 12:00:47 Hora Padrão de Buenos Aires,2022-01-04,12:00:47,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,"2022 será um ano hiperconectado! Com a expansão tecnológica, serão muitas tendências inovadoras no setor de telecom. Confira no vídeo 👇👇  https://t.co/ZDGWPOkCB9",pt,[],[],[],9,64,386,[],[],https://twitter.com/fabiofaria/status/1478380898735243271,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1478380821799129097/pu/img/4Gcf7R4WIpkmIsZV.jpg,,,,,,,[],,,,
1477988294881202179,1477988294881202179,2022-01-03 10:00:43 Hora Padrão de Buenos Aires,2022-01-03,10:00:43,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,"Em oração pela rápida recuperação do Presidente @jairbolsonaro, que está internado em SP com obstrução intestinal. Está com os mesmos sintomas que são consequências da facada e das 4 cirurgias. Que Deus o abençoe. 🙏  https://t.co/PyTcYeMdFl",pt,"[{'screen_name': 'jairbolsonaro', 'name': 'jair m. bolsonaro', 'id': '128372940'}]",[],['https://pbs.twimg.com/media/FILehRbWUAQ8f2G.jpg'],355,493,5685,[],[],https://twitter.com/fabiofaria/status/1477988294881202179,False,,1,https://pbs.twimg.com/media/FILehRbWUAQ8f2G.jpg,,,,,,,[],,,,
1477292888585166848,1477292888585166848,2022-01-01 11:57:26 Hora Padrão de Buenos Aires,2022-01-01,11:57:26,-0300,51827346,fabiofaria,Fábio Faria 🇧🇷🇧🇷🇧🇷,,Boa notícia para portadores de necessidades especiais! O PR @jairbolsonaro sancionou ontem a lei que renova a isenção de IPI. Taxistas também estão contemplados e pessoas com deficiência auditiva foram incluídas entre os beneficiados. 🇧🇷  https://t.co/e8OWzZzYZq,pt,"[{'screen_name': 'jairbolsonaro', 'name': 'jair m. bolsonaro', 'id': '128372940'}]",[],['https://pbs.twimg.com/media/FIBmDWnVkAQp76P.jpg'],36,375,2179,[],[],https://twitter.com/fabiofaria/status/1477292888585166848,False,,1,https://pbs.twimg.com/media/FIBmDWnVkAQp76P.jpg,,,,,,,[],,,,
