id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1479104697139019789,1479104697139019789,2022-01-06 11:56:54 Hora Padrão de Buenos Aires,2022-01-06,11:56:54,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,"Além de saquearem o país, exterminaram empregos com sua incompetência. O Brasil não vai voltar ao passado.  https://t.co/HmIDQudm0l",pt,[],[],[],158,534,2415,[],[],https://twitter.com/onyxlorenzoni/status/1479104697139019789,False,,1,https://pbs.twimg.com/amplify_video_thumb/1479103758197919747/img/wrRwv6DJhhUNEyhz.jpg,,,,,,,[],,,,
1479067034612862979,1479067034612862979,2022-01-06 09:27:15 Hora Padrão de Buenos Aires,2022-01-06,09:27:15,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,Ao vivo agora na Jovem Pan News  https://t.co/Ajcc7W97l3,pt,[],['https://youtu.be/KWlwauGXFsE'],[],26,36,307,[],[],https://twitter.com/onyxlorenzoni/status/1479067034612862979,False,,0,,,,,,,,[],,,,
1478722192758263813,1478722192758263813,2022-01-05 10:36:58 Hora Padrão de Buenos Aires,2022-01-05,10:36:58,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,Seguem ignorando ou relativizando UMA TENTATIVA DE HOMICÍDIO. Os reis da narrativa nunca desistem e não tem nenhuma vergonha na cara.,pt,[],[],[],254,1218,8429,[],[],https://twitter.com/onyxlorenzoni/status/1478722192758263813,False,,0,,,,,,,,[],,,,
1478720134780960779,1478720134780960779,2022-01-05 10:28:48 Hora Padrão de Buenos Aires,2022-01-05,10:28:48,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,Declaração do Presidente Jair Bolsonaro  https://t.co/HVAt8g5pWw,pt,[],['https://youtu.be/As7PJG_iVUw'],[],23,141,755,[],[],https://twitter.com/onyxlorenzoni/status/1478720134780960779,False,,0,,,,,,,,[],,,,
1478521045132980226,1478521045132980226,2022-01-04 21:17:41 Hora Padrão de Buenos Aires,2022-01-04,21:17:41,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,Nenhuma surpresa nas  manifestações de ódio da esquerda e seus puxadinhos. No máximo a gente pensa se eles  podem ser ainda mais baixos. E eles nunca decepcionam.,pt,[],[],[],785,1355,9754,[],[],https://twitter.com/onyxlorenzoni/status/1478521045132980226,False,,0,,,,,,,,[],,,,
1478350586177363968,1478350586177363968,2022-01-04 10:00:20 Hora Padrão de Buenos Aires,2022-01-04,10:00:20,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,Bom dia 🇧🇷 Como sempre ao lado do povo.  https://t.co/lXjWUSbU0B,pt,[],[],['https://pbs.twimg.com/media/FIQoBeuXsAQfuVw.jpg'],262,803,5233,[],[],https://twitter.com/onyxlorenzoni/status/1478350586177363968,False,,1,https://pbs.twimg.com/media/FIQoBeuXsAQfuVw.jpg,,,,,,,[],,,,
1478003029249036300,1478003029249036300,2022-01-03 10:59:16 Hora Padrão de Buenos Aires,2022-01-03,10:59:16,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,"O Brasil está em oração pelo senhor,  PR @jairbolsonaro Vai sair dessa ainda mais forte 🇧🇷🙏🏻 #tamojunto",pt,"[{'screen_name': 'jairbolsonaro', 'name': 'jair m. bolsonaro', 'id': '128372940'}]",[],[],1423,1528,15045,['tamojunto'],[],https://twitter.com/onyxlorenzoni/status/1478003029249036300,False,,0,,,,,,,,[],,,,
1477942742475022339,1477942742475022339,2022-01-03 06:59:43 Hora Padrão de Buenos Aires,2022-01-03,06:59:43,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,"Bom dia a todos. Nos últimos 3 anos muita coisa mudou no Brasil. Zero corrupção,criminalidade caindo,sem invasões de terra, obras entregues, confiança.  E todos os recursos para enfrentar a pandemia.  Iniciamos a transformação do Brasil. 22 é decisivo.  #FechadoComBolsonaro",pt,[],[],[],708,1703,9407,['fechadocombolsonaro'],[],https://twitter.com/onyxlorenzoni/status/1477942742475022339,False,,0,,,,,,,,[],,,,
1477561255653167104,1477561255653167104,2022-01-02 05:43:49 Hora Padrão de Buenos Aires,2022-01-02,05:43:49,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,Um domingo abençoado a todos! 🙏 🎶  O MOVER DO ESPÍRITO 🎶  @Gabriela_ Rocha  https://t.co/L90KaAf3XT,pt,"[{'screen_name': 'gabriela_', 'name': 'gααbs', 'id': '374625820'}]",[],[],51,102,830,[],[],https://twitter.com/onyxlorenzoni/status/1477561255653167104,False,,1,https://pbs.twimg.com/amplify_video_thumb/1477560663883059201/img/E7KlMskfHnYVwD7x.jpg,,,,,,,[],,,,
1477355151967068165,1477355151967068165,2022-01-01 16:04:50 Hora Padrão de Buenos Aires,2022-01-01,16:04:50,-0300,43041690,onyxlorenzoni,Onyx Lorenzoni 🇧🇷,,22! 🇧🇷,und,[],[],[],339,711,7794,[],[],https://twitter.com/onyxlorenzoni/status/1477355151967068165,False,,0,,,,,,,,[],,,,
